name,io_pad_internal_power,io_pad_switching_power,io_pad_leakage_power,io_pad_total_power,memory_internal_power,memory_switching_power,memory_leakage_power,memory_total_power,black_box_internal_power,black_box_switching_power,black_box_leakage_power,black_box_total_power,clock_network_internal_power,clock_network_switching_power,clock_network_leakage_power,clock_network_total_power,register_internal_power,register_switching_power,register_leakage_power,register_total_power,sequential_internal_power,sequential_switching_power,sequential_leakage_power,sequential_total_power,combinational_internal_power,combinational_switching_power,combinational_leakage_power,combinational_total_power,dyn_power_unit,leak_power_unit,Combinational_Area,Noncombinational_Area,Buf/Inv_Area,Total_Buffer_Area,Total_Inverter_Area,Macro/Black_Box_Area,Net_Area,area_unit,critical_path_length,lvls_of_logic,critical_path_slack,critical_path_clock_latency,total_negative_slack,num_violating_paths,worst_hold_violation,total_hold_violation,num_hold_violations,latency_unit
VectorDirectMappedIntersectionUnitRegistered_vectorLength2_fiberLength8_tagBitWidth3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2532,0.0,0.0,0.2532,0.013397,0.0051951,1979.2,0.020571,0.0,0.0,0.0,0.0,0.016111,0.010662,1778.8,0.028552,1mW,1nW,382.47949,287.211594,158.623396,86.82,71.8,0.0,0.0,um2,0.67,15.0,1.23,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorDirectMappedIntersectionUnitRegistered_vectorLength4_fiberLength16_tagBitWidth4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0,0.0,0.45,0.013462,0.0022813,3518.6,0.019262,0.0,0.0,0.0,0.0,0.069477,0.060031,8108.8,0.1376,1mW,1nW,1752.835462,510.598389,583.339884,342.59,240.75,0.0,0.0,um2,0.15,1.0,1.76,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorDirectMappedIntersectionUnitRegistered_vectorLength4_fiberLength32_tagBitWidth5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7946,0.0,0.0,0.7946,0.038011,0.010786,6212.4,0.05501,0.0,0.0,0.0,0.0,0.092381,0.09811,19068.0,0.2096,1mW,1nW,4370.121506,901.52528,1475.009867,450.53,1024.48,0.0,0.0,um2,1.9,49.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorDirectMappedIntersectionUnitRegistered_vectorLength4_fiberLength8_tagBitWidth3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.0,0.225,0.016692,0.0024974,1759.3,0.020948,0.0,0.0,0.0,0.0,0.044567,0.028896,3139.7,0.076602,1mW,1nW,666.875284,255.299194,240.750894,133.75,107.0,0.0,0.0,um2,0.15,1.0,1.76,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorParallelDec2PriorityEncoderRegistered_inputbits16_vectorLength1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2391,0.0,0.0,0.2391,0.021458,0.00357,1869.2,0.026898,0.0,0.0,0.0,0.0,0.015121,0.011798,1067.3,0.027987,1mW,1nW,269.847493,271.255394,92.452098,30.5,61.95,0.0,0.0,um2,0.1,0.0,1.8,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorParallelDec2PriorityEncoderRegistered_inputbits16_vectorLength2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2391,0.0,0.0,0.2391,0.021268,0.0044639,1869.2,0.027602,0.0,0.0,0.0,0.0,0.022863,0.018234,1773.8,0.042871,1mW,1nW,439.734089,271.255394,147.360196,75.09,72.27,0.0,0.0,um2,0.1,0.0,1.8,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorParallelDec2PriorityEncoderRegistered_inputbits16_vectorLength4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2813,0.0,0.0,0.2813,0.022747,0.0060374,2199.1,0.030983,0.0,0.0,0.0,0.0,0.036418,0.030411,2941.1,0.06977,1mW,1nW,747.594882,319.123993,254.360594,110.29,144.08,0.0,0.0,um2,0.58,13.0,1.32,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorParallelDec2PriorityEncoderRegistered_inputbits1_vectorLength1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028128,0.0,0.0,0.028128,0.0024414,0.00018284,219.9096,0.0028441,0.0,0.0,0.0,0.0,0.0004247,0.00029136,50.301,0.00076636,1mW,1nW,9.8553,31.912399,2.8158,0.0,2.82,0.0,0.0,um2,0.15,1.0,1.76,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorParallelDec2PriorityEncoderRegistered_inputbits2_vectorLength1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042192,0.0,0.0,0.042192,0.0038932,0.00067722,329.8644,0.0049003,0.0,0.0,0.0,0.0,0.0011277,0.00062321,122.7595,0.0018736,1mW,1nW,27.219399,47.868599,9.386,2.35,7.04,0.0,0.0,um2,0.1,0.0,1.8,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorParallelDec2PriorityEncoderRegistered_inputbits2_vectorLength2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042192,0.0,0.0,0.042192,0.0038932,0.00056627,329.8644,0.0047893,0.0,0.0,0.0,0.0,0.00083453,0.00051608,93.7451,0.0014444,1mW,1nW,22.526399,47.868599,5.6316,0.0,5.63,0.0,0.0,um2,0.1,0.0,1.8,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorParallelDec2PriorityEncoderRegistered_inputbits32_vectorLength1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4641,0.0,0.0,0.4641,0.04101,0.0074713,3628.5,0.05211,0.0,0.0,0.0,0.0,0.030933,0.02318,2280.7,0.056394,1mW,1nW,555.651186,526.554588,183.026996,77.43,105.59,0.0,0.0,um2,0.1,0.0,1.8,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorParallelDec2PriorityEncoderRegistered_inputbits32_vectorLength2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4641,0.0,0.0,0.4641,0.040542,0.0079629,3628.5,0.052134,0.0,0.0,0.0,0.0,0.047651,0.040552,3585.5,0.091788,1mW,1nW,873.836578,526.554588,273.601893,136.1,137.5,0.0,0.0,um2,0.1,0.0,1.8,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorParallelDec2PriorityEncoderRegistered_inputbits32_vectorLength4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5063,0.0,0.0,0.5063,0.04216,0.010327,3958.4,0.056446,0.0,0.0,0.0,0.0,0.085577,0.075055,7363.4,0.168,1mW,1nW,1764.567955,574.423187,601.173286,218.22,382.95,0.0,0.0,um2,0.81,15.0,1.09,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorParallelDec2PriorityEncoderRegistered_inputbits4_vectorLength1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07032,0.0,0.0,0.07032,0.0064112,0.001267,549.774,0.0082279,0.0,0.0,0.0,0.0,0.0029392,0.0021804,268.9966,0.0053886,1mW,1nW,68.048498,79.780998,25.342199,7.04,18.3,0.0,0.0,um2,0.1,0.0,1.8,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorParallelDec2PriorityEncoderRegistered_inputbits4_vectorLength2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07032,0.0,0.0,0.07032,0.006202,0.001291,549.774,0.0080427,0.0,0.0,0.0,0.0,0.0033047,0.002219,300.0359,0.0058238,1mW,1nW,73.680098,79.780998,28.157999,9.39,18.77,0.0,0.0,um2,0.1,0.0,1.8,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorParallelDec2PriorityEncoderRegistered_inputbits4_vectorLength4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07032,0.0,0.0,0.07032,0.0062619,0.0012792,549.774,0.0080909,0.0,0.0,0.0,0.0,0.0034016,0.0024649,337.0325,0.0062035,1mW,1nW,89.636298,79.780998,31.443099,4.69,26.75,0.0,0.0,um2,0.1,0.0,1.8,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorParallelDec2PriorityEncoderRegistered_inputbits64_vectorLength1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9142,0.0,0.0,0.9142,0.080849,0.014579,7147.1,0.1026,0.0,0.0,0.0,0.0,0.074383,0.048436,4604.4,0.1274,1mW,1nW,1116.933972,1037.152977,374.03209,206.49,167.54,0.0,0.0,um2,0.1,0.0,1.8,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorParallelDec2PriorityEncoderRegistered_inputbits64_vectorLength2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9634,0.0,0.0,0.9634,0.087083,0.018705,7531.9,0.1133,0.0,0.0,0.0,0.0,0.1057,0.081955,8084.0,0.1957,1mW,1nW,1936.801051,1092.999676,652.796283,359.01,293.78,0.0,0.0,um2,0.22,6.0,1.69,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorParallelDec2PriorityEncoderRegistered_inputbits64_vectorLength4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0126,0.0,0.0,1.0126,0.088871,0.018576,7916.7,0.1154,0.0,0.0,0.0,0.0,0.1982,0.1656,15326.0,0.3792,1mW,1nW,3966.054213,1148.846375,1375.51827,408.29,967.23,0.0,0.0,um2,0.65,17.0,1.25,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorParallelDec2PriorityEncoderRegistered_inputbits8_vectorLength1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1266,0.0,0.0,0.1266,0.011265,0.0021871,989.5933,0.014442,0.0,0.0,0.0,0.0,0.0058242,0.0044717,540.4999,0.010836,1mW,1nW,133.750497,143.605797,45.522099,11.73,33.79,0.0,0.0,um2,0.1,0.0,1.8,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorParallelDec2PriorityEncoderRegistered_inputbits8_vectorLength2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1266,0.0,0.0,0.1266,0.011428,0.0024676,989.5933,0.014886,0.0,0.0,0.0,0.0,0.0097096,0.0077317,767.1548,0.018208,1mW,1nW,201.798995,143.605797,78.373098,25.81,52.56,0.0,0.0,um2,0.1,0.0,1.8,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorParallelDec2PriorityEncoderRegistered_inputbits8_vectorLength4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1266,0.0,0.0,0.1266,0.011279,0.0028904,989.5933,0.015159,0.0,0.0,0.0,0.0,0.013981,0.010785,1267.0,0.026033,1mW,1nW,314.430992,143.605797,120.140797,46.93,73.21,0.0,0.0,um2,0.1,0.0,1.8,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength1_numTags16_tagBitWidth4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.509,0.0,0.0,3.509,0.1909,0.034461,27434.0,0.2528,0.0,0.0,0.0,0.0,0.1724,0.1457,13557.0,0.3317,1mW,1nW,3925.225133,3981.071812,1392.413067,527.96,864.45,0.0,0.0,um2,1.9,64.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength1_numTags16_tagBitWidth5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2121,0.0,0.0,4.2121,0.2181,0.041204,32931.0,0.2923,0.0,0.0,0.0,0.0,0.183,0.162,14844.0,0.3599,1mW,1nW,4624.012825,4778.881794,1600.312963,567.85,1032.46,0.0,0.0,um2,1.9,67.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength1_numTags2_tagBitWidth1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2461,0.0,0.0,0.2461,0.01613,0.0015313,1924.2,0.019585,0.0,0.0,0.0,0.0,0.00718,0.0057428,863.6201,0.013786,1mW,1nW,206.491996,279.233494,88.228398,44.58,43.64,0.0,0.0,um2,0.88,21.0,1.02,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength1_numTags2_tagBitWidth2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3797,0.0,0.0,0.3797,0.020411,0.0025503,2968.8,0.02593,0.0,0.0,0.0,0.0,0.011801,0.010174,1555.1,0.02353,1mW,1nW,372.154893,430.81739,166.601496,96.21,70.39,0.0,0.0,um2,1.17,28.0,0.74,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength1_numTags2_tagBitWidth3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5133,0.0,0.0,0.5133,0.022702,0.0032871,4013.4,0.030002,0.0,0.0,0.0,0.0,0.014528,0.013264,2157.9,0.029949,1mW,1nW,514.35279,582.401287,226.671894,133.75,92.92,0.0,0.0,um2,1.19,28.0,0.71,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength1_numTags2_tagBitWidth4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6469,0.0,0.0,0.6469,0.026995,0.0043426,5057.9,0.036395,0.0,0.0,0.0,0.0,0.016951,0.014891,2656.9,0.034499,1mW,1nW,627.454088,733.985184,276.417692,173.64,102.78,0.0,0.0,um2,1.38,32.0,0.52,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength1_numTags2_tagBitWidth5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7665,0.0,0.0,0.7665,0.030834,0.0058825,5992.5,0.042709,0.0,0.0,0.0,0.0,0.021497,0.018351,3267.8,0.043116,1mW,1nW,772.937085,869.612881,345.404791,208.84,136.57,0.0,0.0,um2,1.27,31.0,0.64,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength1_numTags32_tagBitWidth5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1149,0.0,0.0,8.1149,0.4312,0.082573,63444.0,0.5773,0.0,0.0,0.0,0.0,0.4347,0.3393,33665.0,0.8077,1mW,1nW,8940.164918,9206.727196,2460.539853,336.02,2124.52,0.0,0.0,um2,1.9,64.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength1_numTags4_tagBitWidth2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6329,0.0,0.0,0.6329,0.038171,0.0048418,4948.0,0.047961,0.0,0.0,0.0,0.0,0.025285,0.021395,2678.2,0.049359,1mW,1nW,654.204188,718.028984,283.926492,164.25,119.67,0.0,0.0,um2,1.33,34.0,0.58,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength1_numTags4_tagBitWidth3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8509,0.0,0.0,0.8509,0.04847,0.007717,6652.3,0.062839,0.0,0.0,0.0,0.0,0.033598,0.027388,3845.7,0.064832,1mW,1nW,915.134981,965.350079,402.190089,241.69,160.5,0.0,0.0,um2,1.35,36.0,0.55,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength1_numTags4_tagBitWidth4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0689,0.0,0.0,1.0689,0.052799,0.0085094,8356.6,0.069665,0.0,0.0,0.0,0.0,0.040815,0.034887,4912.1,0.080615,1mW,1nW,1182.635976,1212.671173,525.615985,328.51,197.11,0.0,0.0,um2,1.7,44.0,0.2,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength1_numTags4_tagBitWidth5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2728,0.0,0.0,1.2728,0.060052,0.011025,9950.9,0.081027,0.0,0.0,0.0,0.0,0.05147,0.041763,6125.6,0.099358,1mW,1nW,1463.27737,1444.036068,653.734882,405.94,247.79,0.0,0.0,um2,1.76,50.0,0.14,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength1_numTags8_tagBitWidth3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4978,0.0,0.0,1.4978,0.088111,0.014096,11710.0,0.1139,0.0,0.0,0.0,0.0,0.072792,0.057982,7352.1,0.1381,1mW,1nW,1760.813565,1699.335262,788.893278,490.42,298.47,0.0,0.0,um2,1.76,48.0,0.14,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength1_numTags8_tagBitWidth4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8846,0.0,0.0,1.8846,0.1021,0.016979,14734.0,0.1338,0.0,0.0,0.0,0.0,0.093136,0.075515,9841.1,0.1785,1mW,1nW,2341.337654,2138.130753,1102.38567,671.1,431.29,0.0,0.0,um2,1.9,65.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength1_numTags8_tagBitWidth5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2713,0.0,0.0,2.2713,0.115,0.021162,17758.0,0.1539,0.0,0.0,0.0,0.0,0.1095,0.084743,10676.0,0.2049,1mW,1nW,2692.84335,2576.926243,1157.763069,633.55,524.21,0.0,0.0,um2,1.9,60.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength2_numTags16_tagBitWidth4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.409,0.0,0.0,4.409,0.2563,0.05181,34471.0,0.3426,0.0,0.0,0.0,0.0,0.2905,0.2565,24956.0,0.572,1mW,1nW,6582.871006,5002.268589,1956.980962,290.97,1666.01,0.0,0.0,um2,1.9,66.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength2_numTags16_tagBitWidth5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6326,0.0,0.0,5.6326,0.3114,0.05902,44037.0,0.4144,0.0,0.0,0.0,0.0,0.3427,0.3126,27901.0,0.6832,1mW,1nW,7884.709179,6390.457958,2312.710355,333.2,1979.51,0.0,0.0,um2,1.9,52.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength2_numTags2_tagBitWidth1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3094,0.0,0.0,0.3094,0.018354,0.0040126,2419.0,0.024785,0.0,0.0,0.0,0.0,0.012532,0.0093227,1376.1,0.023231,1mW,1nW,328.509993,351.036392,123.425897,58.66,64.76,0.0,0.0,um2,1.31,33.0,0.59,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength2_numTags2_tagBitWidth2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4782,0.0,0.0,0.4782,0.023237,0.0026153,3738.5,0.029591,0.0,0.0,0.0,0.0,0.017868,0.01672,2341.4,0.036929,1mW,1nW,563.159989,542.510788,224.794694,122.02,102.78,0.0,0.0,um2,1.72,42.0,0.18,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength2_numTags2_tagBitWidth3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6751,0.0,0.0,0.6751,0.029366,0.0065588,5277.8,0.041203,0.0,0.0,0.0,0.0,0.023797,0.019513,3550.9,0.046861,1mW,1nW,839.577683,765.897583,358.545191,185.37,173.17,0.0,0.0,um2,1.9,60.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength2_numTags2_tagBitWidth4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8368,0.0,0.0,0.8368,0.034135,0.0066936,6542.3,0.047371,0.0,0.0,0.0,0.0,0.032607,0.025328,4842.4,0.062777,1mW,1nW,1082.675078,949.393879,442.080588,241.69,200.39,0.0,0.0,um2,1.9,61.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength2_numTags2_tagBitWidth5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9774,0.0,0.0,0.9774,0.038372,0.0076514,7641.9,0.053665,0.0,0.0,0.0,0.0,0.038501,0.029403,5247.7,0.073152,1mW,1nW,1178.881582,1108.955875,352.444292,89.17,263.28,0.0,0.0,um2,1.9,53.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength2_numTags32_tagBitWidth5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.406,0.0,0.0,11.406,0.6551,0.08991,89173.0,0.8342,0.0,0.0,0.0,0.0,0.6695,0.675,48906.0,1.3934,1mW,1nW,15433.399588,12940.477913,3677.904032,375.91,3301.99,0.0,0.0,um2,1.91,48.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength2_numTags4_tagBitWidth2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7524,0.0,0.0,0.7524,0.047554,0.0060425,5882.6,0.059479,0.0,0.0,0.0,0.0,0.046014,0.036508,4741.2,0.087263,1mW,1nW,1054.51708,853.656681,403.12869,206.49,196.64,0.0,0.0,um2,1.9,57.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength2_numTags4_tagBitWidth3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985,0.0,0.0,0.9985,0.057006,0.0088249,7806.8,0.073637,0.0,0.0,0.0,0.0,0.058535,0.047515,6143.9,0.1122,1mW,1nW,1423.856177,1132.890175,455.22099,114.98,340.24,0.0,0.0,um2,1.9,56.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength2_numTags4_tagBitWidth4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2728,0.0,0.0,1.2728,0.066731,0.011224,9950.9,0.087906,0.0,0.0,0.0,0.0,0.064386,0.049607,8032.0,0.122,1mW,1nW,1765.975872,1444.036068,565.975788,164.25,401.72,0.0,0.0,um2,1.9,64.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength2_numTags4_tagBitWidth5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4908,0.0,0.0,1.4908,0.072901,0.012937,11655.0,0.097493,0.0,0.0,0.0,0.0,0.073132,0.05924,8833.4,0.1412,1mW,1nW,2100.117467,1691.357162,691.748185,183.03,508.72,0.0,0.0,um2,1.9,57.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength2_numTags8_tagBitWidth3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8424,0.0,0.0,1.8424,0.1122,0.018476,14404.0,0.1451,0.0,0.0,0.0,0.0,0.1109,0.090813,10463.0,0.2121,1mW,1nW,2572.702562,2090.262154,804.849484,140.79,664.06,0.0,0.0,um2,1.9,52.0,0.01,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength2_numTags8_tagBitWidth4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3979,0.0,0.0,2.3979,0.1337,0.029605,18747.0,0.1821,0.0,0.0,0.0,0.0,0.1411,0.1124,14435.0,0.2679,1mW,1nW,3480.798039,2720.53204,1290.105672,361.36,928.74,0.0,0.0,um2,1.9,65.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength2_numTags8_tagBitWidth5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7636,0.0,0.0,2.7636,0.1455,0.026437,21606.0,0.1935,0.0,0.0,0.0,0.0,0.1463,0.1249,15290.0,0.2865,1mW,1nW,3843.566946,3135.39323,1125.381378,174.11,951.27,0.0,0.0,um2,1.9,60.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength4_numTags16_tagBitWidth4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.053,0.0,0.0,7.053,0.3942,0.078435,55142.0,0.5277,0.0,0.0,0.0,0.0,0.5101,0.5053,36162.0,1.0516,1mW,1nW,11273.993743,8002.034122,2652.483552,286.27,2366.21,0.0,0.0,um2,1.9,60.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength4_numTags32_tagBitWidth5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5256,0.0,0.0,16.5256,0.905,0.1406,129200.0,1.1747,0.0,0.0,0.0,0.0,1.0319,1.1276,74856.0,2.2344,1mW,1nW,23842.316881,18748.534584,5356.590104,569.73,4786.86,0.0,0.0,um2,1.91,72.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,ns
VectorSkipAheadIntersectionUnitRegistered_vectorLength4_numTags4_tagBitWidth2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1814,0.0,0.0,1.1814,0.071663,0.012514,9236.2,0.093414,0.0,0.0,0.0,0.0,0.091057,0.07164,9591.1,0.1723,1mW,1nW,2109.97276,1340.32077,703.480685,187.72,515.76,0.0,0.0,um2,1.9,56.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,ns
